rank,qini
759,4.992302637754623
760,4.992302637754623
761,4.992302637754623
762,4.992302637754623
763,4.992302637754623
764,4.992302637754623
765,4.992302637754623
766,4.992302637754623
767,4.992302637754623
768,4.992302637754623
769,4.992302637754623
770,4.992302637754623
771,4.992302637754623
772,4.992302637754623
773,4.992302637754623
774,4.992302637754623
775,4.992302637754623
776,4.992302637754623
777,4.992302637754623
778,4.992302637754623
779,4.992302637754623
780,4.992302637754623
781,4.992302637754623
782,4.992302637754623
783,4.992302637754623
784,4.992302637754623
785,4.992302637754623
786,4.992302637754623
787,4.992302637754623
788,4.992302637754623
789,4.992302637754623
790,4.992302637754623
791,4.992302637754623
792,4.992302637754623
793,4.992302637754623
794,4.992302637754623
795,4.992302637754623
796,4.992302637754623
797,4.992302637754623
798,4.992302637754623
799,4.992302637754623
800,4.992302637754623
801,4.992302637754623
802,4.992302637754623
803,4.992302637754623
804,4.992302637754623
805,4.992302637754623
806,4.992302637754623
807,4.992302637754623
808,4.992302637754623
809,5.992302637754623
810,5.992302637754623
811,5.992302637754623
812,5.992302637754623
813,5.992302637754623
814,5.992302637754623
815,5.992302637754623
816,5.992302637754623
817,5.992302637754623
818,5.992302637754623
819,5.992302637754623
820,5.992302637754623
821,5.992302637754623
822,5.992302637754623
823,5.992302637754623
824,5.992302637754623
825,5.992302637754623
826,5.992302637754623
827,5.992302637754623
828,5.992302637754623
829,5.992302637754623
830,5.992302637754623
831,5.992302637754623
832,5.992302637754623
833,5.992302637754623
834,5.992302637754623
835,5.992302637754623
836,5.992302637754623
837,5.992302637754623
838,5.992302637754623
839,5.992302637754623
840,5.992302637754623
841,5.992302637754623
842,5.992302637754623
843,5.992302637754623
844,5.992302637754623
845,5.992302637754623
846,5.992302637754623
847,5.992302637754623
848,5.992302637754623
849,5.992302637754623
850,5.992302637754623
851,5.992302637754623
852,5.992302637754623
853,5.992302637754623
854,5.992302637754623
855,5.992302637754623
856,5.992302637754623
857,5.992302637754623
858,5.992302637754623
859,5.992302637754623
860,5.992302637754623
861,5.992302637754623
862,5.992302637754623
863,5.992302637754623
864,5.992302637754623
865,5.992302637754623
866,5.992302637754623
867,6.992302637754623
868,6.992302637754623
869,6.992302637754623
870,7.992302637754623
871,7.992302637754623
872,7.992302637754623
873,7.992302637754623
874,7.992302637754623
875,7.992302637754623
876,7.992302637754623
877,7.992302637754623
878,7.992302637754623
879,7.992302637754623
880,7.992302637754623
881,7.992302637754623
882,7.992302637754623
883,7.992302637754623
884,7.992302637754623
885,7.992302637754623
886,7.992302637754623
887,7.992302637754623
888,7.992302637754623
889,7.992302637754623
890,7.992302637754623
891,7.992302637754623
892,7.992302637754623
893,7.992302637754623
894,7.992302637754623
895,7.992302637754623
896,7.992302637754623
897,7.992302637754623
898,7.992302637754623
899,7.992302637754623
900,7.992302637754623
901,7.992302637754623
902,7.992302637754623
903,7.992302637754623
904,7.992302637754623
905,8.992302637754623
906,8.992302637754623
907,8.992302637754623
908,8.992302637754623
909,8.992302637754623
910,8.992302637754623
911,8.992302637754623
912,8.992302637754623
913,8.992302637754623
914,8.992302637754623
915,8.992302637754623
916,8.992302637754623
917,6.988453956631934
918,6.988453956631934
919,6.988453956631934
920,6.988453956631934
921,6.988453956631934
922,6.988453956631934
923,6.988453956631934
924,6.988453956631934
925,6.988453956631934
926,4.984605275509246
927,4.984605275509246
928,4.984605275509246
929,4.984605275509246
930,4.984605275509246
931,4.984605275509246
932,4.984605275509246
933,4.984605275509246
934,4.984605275509246
935,4.984605275509246
936,4.984605275509246
937,5.984605275509246
938,5.984605275509246
939,5.984605275509246
940,5.984605275509246
941,5.984605275509246
942,5.984605275509246
943,5.984605275509246
944,5.984605275509246
945,5.984605275509246
946,5.984605275509246
947,6.984605275509246
948,6.984605275509246
949,6.984605275509246
950,6.984605275509246
951,6.984605275509246
952,6.984605275509246
953,6.984605275509246
954,6.984605275509246
955,6.984605275509246
956,6.984605275509246
957,6.984605275509246
958,6.984605275509246
959,6.984605275509246
960,6.984605275509246
961,6.984605275509246
962,6.984605275509246
963,6.984605275509246
964,6.984605275509246
965,6.984605275509246
966,6.984605275509246
967,6.984605275509246
968,6.984605275509246
969,6.984605275509246
970,6.984605275509246
971,6.984605275509246
972,6.984605275509246
973,6.984605275509246
974,6.984605275509246
975,6.984605275509246
976,6.984605275509246
977,6.984605275509246
978,6.984605275509246
979,6.984605275509246
980,6.984605275509246
981,6.984605275509246
982,6.984605275509246
983,6.984605275509246
984,6.984605275509246
985,6.984605275509246
986,6.984605275509246
987,6.984605275509246
988,6.984605275509246
989,6.984605275509246
990,6.984605275509246
991,6.984605275509246
992,6.984605275509246
993,6.984605275509246
994,6.984605275509246
995,6.984605275509246
996,6.984605275509246
997,6.984605275509246
998,6.984605275509246
999,6.984605275509246
1000,6.984605275509246
1001,6.984605275509246
1002,6.984605275509246
1003,6.984605275509246
1004,6.984605275509246
1005,6.984605275509246
1006,6.984605275509246
1007,6.984605275509246
1008,6.984605275509246
1009,6.984605275509246
1010,6.984605275509246
1011,6.984605275509246
1012,6.984605275509246
1013,6.984605275509246
1014,6.984605275509246
1015,6.984605275509246
1016,7.984605275509246
1017,7.984605275509246
1018,7.984605275509246
1019,7.984605275509246
1020,7.984605275509246
1021,7.984605275509246
1022,7.984605275509246
1023,7.984605275509246
1024,7.984605275509246
1025,7.984605275509246
1026,7.984605275509246
1027,7.984605275509246
1028,7.984605275509246
1029,7.984605275509246
1030,7.984605275509246
1031,7.984605275509246
1032,7.984605275509246
1033,7.984605275509246
1034,7.984605275509246
1035,7.984605275509246
1036,7.984605275509246
1037,7.984605275509246
1038,7.984605275509246
1039,7.984605275509246
1040,7.984605275509246
1041,7.984605275509246
1042,7.984605275509246
1043,7.984605275509246
1044,7.984605275509246
1045,7.984605275509246
1046,7.984605275509246
1047,7.984605275509246
1048,7.984605275509246
1049,7.984605275509246
1050,7.984605275509246
1051,7.984605275509246
1052,7.984605275509246
1053,7.984605275509246
1054,7.984605275509246
1055,7.984605275509246
1056,7.984605275509246
1057,7.984605275509246
1058,7.984605275509246
1059,7.984605275509246
1060,7.984605275509246
1061,7.984605275509246
1062,7.984605275509246
1063,7.984605275509246
1064,7.984605275509246
1065,7.984605275509246
1066,7.984605275509246
1067,7.984605275509246
1068,7.984605275509246
1069,7.984605275509246
1070,7.984605275509246
1071,7.984605275509246
1072,7.984605275509246
1073,7.984605275509246
1074,7.984605275509246
1075,7.984605275509246
1076,7.984605275509246
1077,7.984605275509246
1078,7.984605275509246
1079,7.984605275509246
1080,7.984605275509246
1081,7.984605275509246
1082,7.984605275509246
1083,7.984605275509246
1084,7.984605275509246
1085,7.984605275509246
1086,7.984605275509246
1087,7.984605275509246
1088,7.984605275509246
1089,7.984605275509246
1090,7.984605275509246
1091,7.984605275509246
1092,7.984605275509246
1093,7.984605275509246
1094,7.984605275509246
1095,7.984605275509246
1096,7.984605275509246
1097,7.984605275509246
1098,7.984605275509246
1099,7.984605275509246
1100,7.984605275509246
1101,7.984605275509246
1102,7.984605275509246
1103,7.984605275509246
1104,7.984605275509246
1105,7.984605275509246
1106,7.984605275509246
1107,7.984605275509246
1108,7.984605275509246
1109,7.984605275509246
1110,7.984605275509246
1111,7.984605275509246
1112,7.984605275509246
1113,7.984605275509246
1114,7.984605275509246
1115,7.984605275509246
1116,7.984605275509246
1117,7.984605275509246
1118,7.984605275509246
1119,7.984605275509246
1120,8.984605275509246
1121,8.984605275509246
1122,8.984605275509246
1123,8.984605275509246
1124,8.984605275509246
1125,9.984605275509246
1126,9.984605275509246
1127,9.984605275509246
1128,9.984605275509246
1129,9.984605275509246
1130,9.984605275509246
1131,9.984605275509246
1132,9.984605275509246
1133,9.984605275509246
1134,9.984605275509246
1135,9.984605275509246
1136,10.984605275509246
1137,10.984605275509246
1138,10.984605275509246
1139,10.984605275509246
1140,10.984605275509246
1141,10.984605275509246
1142,10.984605275509246
1143,10.984605275509246
1144,10.984605275509246
1145,10.984605275509246
1146,10.984605275509246
1147,10.984605275509246
1148,10.984605275509246
1149,10.984605275509246
1150,10.984605275509246
1151,10.984605275509246
1152,10.984605275509246
1153,10.984605275509246
1154,10.984605275509246
1155,10.984605275509246
1156,10.984605275509246
1157,10.984605275509246
1158,10.984605275509246
1159,10.984605275509246
1160,10.984605275509246
1161,10.984605275509246
1162,10.984605275509246
1163,10.984605275509246
1164,10.984605275509246
1165,10.984605275509246
1166,10.984605275509246
1167,10.984605275509246
1168,10.984605275509246
1169,8.980756594386557
1170,8.980756594386557
1171,8.980756594386557
1172,8.980756594386557
1173,8.980756594386557
1174,8.980756594386557
1175,8.980756594386557
1176,8.980756594386557
1177,8.980756594386557
1178,8.980756594386557
1179,8.980756594386557
1180,8.980756594386557
1181,8.980756594386557
1182,8.980756594386557
1183,8.980756594386557
1184,8.980756594386557
1185,8.980756594386557
1186,8.980756594386557
1187,8.980756594386557
1188,8.980756594386557
1189,8.980756594386557
1190,8.980756594386557
1191,8.980756594386557
1192,8.980756594386557
1193,8.980756594386557
1194,8.980756594386557
1195,8.980756594386557
1196,8.980756594386557
1197,8.980756594386557
1198,8.980756594386557
1199,8.980756594386557
1200,8.980756594386557
1201,8.980756594386557
1202,8.980756594386557
1203,8.980756594386557
1204,8.980756594386557
1205,8.980756594386557
1206,8.980756594386557
1207,8.980756594386557
1208,8.980756594386557
1209,8.980756594386557
1210,8.980756594386557
1211,8.980756594386557
1212,8.980756594386557
1213,8.980756594386557
1214,8.980756594386557
1215,8.980756594386557
1216,8.980756594386557
1217,8.980756594386557
1218,8.980756594386557
1219,8.980756594386557
1220,8.980756594386557
1221,8.980756594386557
1222,8.980756594386557
1223,8.980756594386557
1224,8.980756594386557
1225,8.980756594386557
1226,8.980756594386557
1227,8.980756594386557
1228,9.980756594386557
1229,9.980756594386557
1230,9.980756594386557
1231,9.980756594386557
1232,9.980756594386557
1233,9.980756594386557
1234,9.980756594386557
1235,9.980756594386557
1236,9.980756594386557
1237,9.980756594386557
1238,9.980756594386557
1239,9.980756594386557
1240,9.980756594386557
1241,9.980756594386557
1242,9.980756594386557
1243,9.980756594386557
1244,9.980756594386557
1245,9.980756594386557
1246,9.980756594386557
1247,9.980756594386557
1248,9.980756594386557
1249,9.980756594386557
1250,9.980756594386557
1251,9.980756594386557
1252,9.980756594386557
1253,9.980756594386557
1254,9.980756594386557
1255,9.980756594386557
1256,9.980756594386557
1257,9.980756594386557
1258,9.980756594386557
1259,9.980756594386557
1260,9.980756594386557
1261,9.980756594386557
1262,9.980756594386557
1263,9.980756594386557
1264,9.980756594386557
1265,10.980756594386557
1266,10.980756594386557
1267,10.980756594386557
1268,10.980756594386557
1269,10.980756594386557
1270,10.980756594386557
1271,10.980756594386557
1272,10.980756594386557
1273,10.980756594386557
1274,10.980756594386557
1275,10.980756594386557
1276,10.980756594386557
1277,10.980756594386557
1278,10.980756594386557
1279,10.980756594386557
1280,10.980756594386557
1281,10.980756594386557
1282,10.980756594386557
1283,10.980756594386557
1284,10.980756594386557
1285,10.980756594386557
1286,10.980756594386557
1287,10.980756594386557
1288,10.980756594386557
1289,10.980756594386557
1290,10.980756594386557
1291,10.980756594386557
1292,10.980756594386557
1293,10.980756594386557
1294,10.980756594386557
1295,10.980756594386557
1296,10.980756594386557
1297,10.980756594386557
1298,10.980756594386557
1299,10.980756594386557
1300,10.980756594386557
1301,10.980756594386557
1302,10.980756594386557
1303,10.980756594386557
1304,10.980756594386557
1305,10.980756594386557
1306,10.980756594386557
1307,10.980756594386557
1308,10.980756594386557
1309,10.980756594386557
1310,10.980756594386557
1311,10.980756594386557
1312,10.980756594386557
1313,10.980756594386557
1314,10.980756594386557
1315,10.980756594386557
1316,11.980756594386557
1317,11.980756594386557
1318,11.980756594386557
1319,11.980756594386557
1320,11.980756594386557
1321,11.980756594386557
1322,11.980756594386557
1323,11.980756594386557
1324,11.980756594386557
1325,11.980756594386557
1326,11.980756594386557
1327,11.980756594386557
1328,11.980756594386557
1329,11.980756594386557
1330,11.980756594386557
1331,11.980756594386557
1332,11.980756594386557
1333,11.980756594386557
1334,11.980756594386557
1335,11.980756594386557
1336,12.980756594386557
1337,12.980756594386557
1338,12.980756594386557
1339,12.980756594386557
1340,12.980756594386557
